Id;DiaCaptura;PVP;PVP_Unidad_Medida;UltActualizacion
8890553;05/11/2019;1,60 €;1,60 €;05/11/2019 00:56:37
1873684;05/11/2019;1,95 €;32,50 € / el kilo;05/11/2019 00:56:37
2259304;05/11/2019;1,59 €;1,59 €;05/11/2019 00:56:37
8890579;05/11/2019;1,10 €;18,33 € / el kilo;05/11/2019 00:56:37
8890599;05/11/2019;1,40 €;23,33 € / el kilo;05/11/2019 00:56:37
5240129;05/11/2019;0,49 €;1,22 € / el kilo;05/11/2019 00:56:47
5240126;05/11/2019;1,25 €;3,13 € / el kilo;05/11/2019 00:56:47
5240131;05/11/2019;0,49 €;1,22 € / el kilo;05/11/2019 00:56:47
5240134;05/11/2019;2,29 €;7,63 € / el kilo;05/11/2019 00:56:48
5240132;05/11/2019;2,29 €;7,63 € / el kilo;05/11/2019 00:56:48
5240136;05/11/2019;2,25 €;6,62 € / el kilo;05/11/2019 00:56:48
5240988;05/11/2019;0,40 €;4,71 € / el kilo;05/11/2019 00:56:48
5240986;05/11/2019;0,40 €;4,71 € / el kilo;05/11/2019 00:56:48
5240115;05/11/2019;0,31 €;3,10 € / el kilo;05/11/2019 00:56:48
5240114;05/11/2019;0,31 €;3,10 € / el kilo;05/11/2019 00:56:48
5240128;05/11/2019;0,55 €;1,38 € / el kilo;05/11/2019 00:56:48
5240117;05/11/2019;0,31 €;3,10 € / el kilo;05/11/2019 00:56:48
5240118;05/11/2019;0,31 €;3,10 € / el kilo;05/11/2019 00:56:49
5240127;05/11/2019;0,55 €;1,38 € / el kilo;05/11/2019 00:56:49
5240135;05/11/2019;1,49 €;3,72 € / el kilo;05/11/2019 00:56:49
5240162;05/11/2019;1,85 €;4,63 € / el kilo;05/11/2019 00:56:49
5240335;05/11/2019;1,85 €;4,63 € / el kilo;05/11/2019 00:56:49
5240975;05/11/2019;1,89 €;4,72 € / el kilo;05/11/2019 00:56:49
5240977;05/11/2019;0,95 €;11,18 € / el kilo;05/11/2019 00:56:49
5240146;05/11/2019;1,49 €;3,72 € / el kilo;05/11/2019 00:56:49
5240147;05/11/2019;1,49 €;3,72 € / el kilo;05/11/2019 00:56:49
5240155;05/11/2019;1,49 €;3,72 € / el kilo;05/11/2019 00:56:50
5240148;05/11/2019;1,49 €;3,72 € / el kilo;05/11/2019 00:56:50
5240184;05/11/2019;1,20 €;14,12 € / el kilo;05/11/2019 00:56:50
5240183;05/11/2019;1,20 €;14,12 € / el kilo;05/11/2019 00:56:50
5240984;05/11/2019;0,65 €;7,65 € / el kilo;05/11/2019 00:56:50
4130216;05/11/2019;0,65 €;7,65 € / el kilo;05/11/2019 00:56:50
5240176;05/11/2019;4,39 €;6,46 € / el kilo;05/11/2019 00:56:50
4130214;05/11/2019;0,65 €;7,65 € / el kilo;05/11/2019 00:56:50
4130215;05/11/2019;0,65 €;7,65 € / el kilo;05/11/2019 00:56:50
5240950;05/11/2019;0,65 €;7,65 € / el kilo;05/11/2019 00:56:51
5240951;05/11/2019;0,65 €;7,65 € / el kilo;05/11/2019 00:56:51
5240102;05/11/2019;0,65 €;7,65 € / el kilo;05/11/2019 00:56:51
5240167;05/11/2019;2,25 €;6,62 € / el kilo;05/11/2019 00:56:51
5240103;05/11/2019;3,25 €;20,31 € / el kilo;05/11/2019 00:56:51
5240976;05/11/2019;0,95 €;11,18 € / el kilo;05/11/2019 00:56:51
5240979;05/11/2019;2,89 €;7,23 € / el kilo;05/11/2019 00:56:51
5240978;05/11/2019;3,15 €;7,87 € / el kilo;05/11/2019 00:56:51
5240144;05/11/2019;2,30 €;6,76 € / el kilo;05/11/2019 00:56:51
5240105;05/11/2019;2,30 €;6,76 € / el kilo;05/11/2019 00:56:51
5240981;05/11/2019;2,95 €;8,68 € / el kilo;05/11/2019 00:56:52
5240980;05/11/2019;2,95 €;8,68 € / el kilo;05/11/2019 00:56:52
5240982;05/11/2019;1,95 €;5,74 € / el kilo;05/11/2019 00:56:52
5240983;05/11/2019;1,95 €;5,74 € / el kilo;05/11/2019 00:56:52
4642288;05/11/2019;1,70 €;28,33 € / el kilo;05/11/2019 00:56:59
4642286;05/11/2019;1,74 €;3,48 € / el kilo;05/11/2019 00:56:59
4642282;05/11/2019;3,63 €;3,63 € / el kilo;05/11/2019 00:56:59
4642280;05/11/2019;1,70 €;28,33 € / el kilo;05/11/2019 00:56:59
4642284;05/11/2019;1,74 €;3,48 € / el kilo;05/11/2019 00:56:59
4642290;05/11/2019;2,54 €;25,40 € / el kilo;05/11/2019 00:57:00
4642292;05/11/2019;1,00 €;2,00 € / el kilo;05/11/2019 00:57:00
5250098;05/11/2019;2,99 €;55,37 € / el kilo;05/11/2019 00:57:06
4642386;05/11/2019;1,70 €;4,25 € / el kilo;05/11/2019 00:57:07
4642384;05/11/2019;3,74 €;3,74 € / el kilo;05/11/2019 00:57:07
4642387;05/11/2019;3,25 €;3,25 €;05/11/2019 00:57:07
4642385;05/11/2019;3,63 €;3,63 € / el kilo;05/11/2019 00:57:07
2251967;05/11/2019;1,03 €;0,21 € / el kilo;05/11/2019 00:57:14
2263151;05/11/2019;5,25 €;1,05 € / el litro;05/11/2019 00:57:14
2251251;05/11/2019;5,95 €;1,19 € / el litro;05/11/2019 00:57:14
2251966;05/11/2019;1,41 €;0,28 € / el kilo;05/11/2019 00:57:14
237761;05/11/2019;10,95 €;1,72 € / el kilo;05/11/2019 00:57:14
2261853;05/11/2019;4,99 €;1,19 € / el litro;05/11/2019 00:57:14
2261854;05/11/2019;4,50 €;0,90 € / el litro;05/11/2019 00:57:14
2263447;05/11/2019;1,00 €;0,04 € / la unidad;05/11/2019 00:57:21
2263594;05/11/2019;3,25 €;0,07 € / la unidad;05/11/2019 00:57:21
2262684;05/11/2019;1,95 €;1,95 €;05/11/2019 00:57:21
2264526;05/11/2019;3,25 €;13,00 € / el litro;05/11/2019 00:57:21
2264524;05/11/2019;2,95 €;9,83 € / el litro;05/11/2019 00:57:21
2264525;05/11/2019;4,95 €;6,60 € / el litro;05/11/2019 00:57:21
2264523;05/11/2019;2,95 €;11,80 € / el litro;05/11/2019 00:57:21
2262733;05/11/2019;3,25 €;0,16 € / la unidad;05/11/2019 00:57:21
7701397;05/11/2019;12,95 €;12,95 €;05/11/2019 01:04:10
7701571;05/11/2019;8,95 €;8,95 €;05/11/2019 01:04:10
7701611;05/11/2019;19,90 €;19,90 €;05/11/2019 01:04:10
7702302;05/11/2019;18,95 €;18,95 €;05/11/2019 01:04:10
7701565;05/11/2019;11,40 €;11,40 €;05/11/2019 01:04:10
7701521;05/11/2019;11,90 €;11,90 €;05/11/2019 01:04:11
7701193;05/11/2019;10,50 €;10,50 €;05/11/2019 01:04:11
7701021;05/11/2019;8,50 €;8,50 €;05/11/2019 01:04:11
7701001;05/11/2019;15,90 €;15,90 €;05/11/2019 01:04:11
7701084;05/11/2019;6,95 €;6,95 €;05/11/2019 01:04:11
7701241;05/11/2019;4,50 €;4,50 €;05/11/2019 01:04:11
7701066;05/11/2019;15,90 €;15,90 €;05/11/2019 01:04:11
7701062;05/11/2019;10,95 €;10,95 €;05/11/2019 01:04:11
7701096;05/11/2019;6,49 €;6,49 €;05/11/2019 01:04:11
9700512;05/11/2019;5,65 €;5,65 €;05/11/2019 01:04:11
7701231;05/11/2019;2,95 €;2,95 €;05/11/2019 01:04:12
7701221;05/11/2019;3,95 €;3,95 €;05/11/2019 01:04:12
7701171;05/11/2019;3,75 €;3,75 €;05/11/2019 01:04:12
7702196;05/11/2019;12,95 €;12,95 €;05/11/2019 01:04:12
7702197;05/11/2019;6,75 €;6,75 €;05/11/2019 01:04:12
7701997;05/11/2019;18,95 €;18,95 €;05/11/2019 01:04:12
7702283;05/11/2019;8,95 €;17,90 € / el kilo;05/11/2019 01:04:12
7702286;05/11/2019;10,95 €;10,95 €;05/11/2019 01:04:12
7702292;05/11/2019;9,95 €;9,95 €;05/11/2019 01:04:12
7702073;05/11/2019;10,99 €;10,99 €;05/11/2019 01:04:13
7701536;05/11/2019;10,95 €;10,95 €;05/11/2019 01:04:13
7702279;05/11/2019;3,15 €;21,00 € / el kilo;05/11/2019 01:04:13
7702074;05/11/2019;10,95 €;10,95 €;05/11/2019 01:04:13
9701469;05/11/2019;10,95 €;10,95 €;05/11/2019 01:04:13
7701431;05/11/2019;12,50 €;12,50 €;05/11/2019 01:04:13
7701443;05/11/2019;5,95 €;5,95 €;05/11/2019 01:04:13
7701901;05/11/2019;9,95 €;9,95 €;05/11/2019 01:04:13
7701410;05/11/2019;6,90 €;6,90 €;05/11/2019 01:04:13
7701440;05/11/2019;5,49 €;5,49 €;05/11/2019 01:04:14
7701691;05/11/2019;35,90 €;35,90 €;05/11/2019 01:04:14
7701711;05/11/2019;9,85 €;9,85 €;05/11/2019 01:04:14
7701712;05/11/2019;12,25 €;12,25 €;05/11/2019 01:04:14
7701681;05/11/2019;11,50 €;11,50 €;05/11/2019 01:04:14
7701673;05/11/2019;4,95 €;9,90 € / el kilo;05/11/2019 01:04:14
7701661;05/11/2019;8,95 €;8,95 €;05/11/2019 01:04:14
7701698;05/11/2019;2,99 €;2,99 €;05/11/2019 01:04:14
7701651;05/11/2019;2,00 €;2,00 €;05/11/2019 01:04:14
7701758;05/11/2019;6,95 €;39,71 € / el kilo;05/11/2019 01:04:15
7701473;05/11/2019;10,95 €;10,95 €;05/11/2019 01:04:15
7701472;05/11/2019;2,95 €;9,83 € / el kilo;05/11/2019 01:04:15
7701470;05/11/2019;2,99 €;9,97 € / el kilo;05/11/2019 01:04:15
7701491;05/11/2019;13,95 €;13,95 €;05/11/2019 01:04:15
7701911;05/11/2019;4,90 €;4,90 €;05/11/2019 01:04:15
7701574;05/11/2019;7,95 €;7,95 €;05/11/2019 01:04:15
7702339;05/11/2019;2,65 €;14,72 € / el kilo;05/11/2019 01:04:15
7702337;05/11/2019;4,95 €;13,75 € / el kilo;05/11/2019 01:04:15
7702384;05/11/2019;2,60 €;13,00 € / el kilo;05/11/2019 01:04:16
7702383;05/11/2019;4,95 €;12,38 € / el kilo;05/11/2019 01:04:16
7702343;05/11/2019;5,99 €;11,24 € / el kilo;05/11/2019 01:04:16
7702336;05/11/2019;2,89 €;7,61 € / el kilo;05/11/2019 01:04:16
7702393;05/11/2019;1,75 €;14,00 € / el kilo;05/11/2019 01:04:16
7702344;05/11/2019;1,77 €;5,90 € / el kilo;05/11/2019 01:04:16
7524064;05/11/2019;2,49 €;13,83 € / el kilo;05/11/2019 01:04:16
7701517;05/11/2019;3,15 €;25,20 € / el kilo;05/11/2019 01:04:16
7701518;05/11/2019;3,15 €;25,20 € / el kilo;05/11/2019 01:04:16
7702338;05/11/2019;5,99 €;27,23 € / el kilo;05/11/2019 01:04:17
7702340;05/11/2019;3,15 €;25,20 € / el kilo;05/11/2019 01:04:17
7702348;05/11/2019;1,99 €;9,95 € / el kilo;05/11/2019 01:04:17
7040551;05/11/2019;17,95 €;17,95 € / el kilo;05/11/2019 01:04:17
7010302;05/11/2019;15,45 €;15,45 €;05/11/2019 01:04:17
7040569;05/11/2019;6,60 €;13,20 € / el kilo;05/11/2019 01:04:17
2300098;05/11/2019;14,95 €;14,95 €;05/11/2019 01:04:17
6007020;05/11/2019;0,80 €;3,20 € / el kilo;05/11/2019 01:16:47
6007010;05/11/2019;0,45 €;4,50 € / el kilo;05/11/2019 01:16:47
6007372;05/11/2019;0,60 €;2,40 € / el kilo;05/11/2019 01:16:47
6007360;05/11/2019;0,60 €;2,61 € / el kilo;05/11/2019 01:16:48
6009230;05/11/2019;0,48 €;3,20 € / el kilo;05/11/2019 01:16:48
6009180;05/11/2019;0,45 €;7,50 € / el kilo;05/11/2019 01:16:48
6005095;05/11/2019;0,75 €;3,00 € / el kilo;05/11/2019 01:16:48
6009979;05/11/2019;1,43 €;5,96 € / el kilo;05/11/2019 01:16:48
6009252;05/11/2019;1,43 €;6,88 € / el kilo;05/11/2019 01:16:48
6007321;05/11/2019;0,63 €;6,30 € / el kilo;05/11/2019 01:16:48
6009149;05/11/2019;0,55 €;5,79 € / el kilo;05/11/2019 01:16:48
6072011;05/11/2019;3,25 €;6,50 € / el kilo;05/11/2019 01:16:48
9027072;05/11/2019;2,99 €;5,98 € / el kilo;05/11/2019 01:16:48
9401949;05/11/2019;2,99 €;5,98 € / el kilo;05/11/2019 01:16:49
9401950;05/11/2019;2,99 €;5,98 € / el kilo;05/11/2019 01:16:49
6072045;05/11/2019;3,25 €;6,50 € / el kilo;05/11/2019 01:16:49
6074463;05/11/2019;2,99 €;5,98 € / el kilo;05/11/2019 01:16:49
9401327;05/11/2019;3,25 €;6,50 € / el kilo;05/11/2019 01:16:49
9401908;05/11/2019;2,99 €;5,98 € / el kilo;05/11/2019 01:16:49
6072043;05/11/2019;3,25 €;6,50 € / el kilo;05/11/2019 01:16:49
9401948;05/11/2019;5,39 €;7,70 € / el kilo;05/11/2019 01:16:49
6082544;05/11/2019;1,89 €;4,20 € / el kilo;05/11/2019 01:16:59
6082542;05/11/2019;2,29 €;4,16 € / el kilo;05/11/2019 01:16:59
6082581;05/11/2019;1,52 €;6,08 € / el kilo;05/11/2019 01:16:59
6082557;05/11/2019;1,00 €;2,67 € / el kilo;05/11/2019 01:17:00
6082537;05/11/2019;2,29 €;5,09 € / el kilo;05/11/2019 01:17:00
6082564;05/11/2019;0,63 €;1,26 € / el kilo;05/11/2019 01:17:00
6082543;05/11/2019;2,64 €;8,80 € / el kilo;05/11/2019 01:17:00
6082541;05/11/2019;2,10 €;5,60 € / el kilo;05/11/2019 01:17:00
6082563;05/11/2019;1,30 €;2,89 € / el kilo;05/11/2019 01:17:00
6082540;05/11/2019;2,90 €;12,08 € / el kilo;05/11/2019 01:17:00
6080722;05/11/2019;1,89 €;4,11 € / el kilo;05/11/2019 01:17:00
6082575;05/11/2019;1,89 €;4,20 € / el kilo;05/11/2019 01:17:00
6082546;05/11/2019;1,89 €;2,52 € / el kilo;05/11/2019 01:17:00
6082545;05/11/2019;1,79 €;2,56 € / el kilo;05/11/2019 01:17:01
6080640;05/11/2019;1,99 €;4,42 € / el kilo;05/11/2019 01:17:01
6082553;05/11/2019;1,30 €;2,74 € / el kilo;05/11/2019 01:17:01
6080796;05/11/2019;2,15 €;4,78 € / el kilo;05/11/2019 01:17:01
6082683;05/11/2019;1,99 €;4,42 € / el kilo;05/11/2019 01:17:01
6082691;05/11/2019;0,63 €;1,26 € / el kilo;05/11/2019 01:17:01
6082681;05/11/2019;1,19 €;2,64 € / el kilo;05/11/2019 01:17:01
6082680;05/11/2019;2,45 €;6,36 € / el kilo;05/11/2019 01:17:01
6082679;05/11/2019;3,10 €;8,86 € / el kilo;05/11/2019 01:17:01
6080789;05/11/2019;1,99 €;4,42 € / el kilo;05/11/2019 01:17:01
6080711;05/11/2019;1,97 €;3,28 € / el kilo;05/11/2019 01:17:02
6082619;05/11/2019;1,99 €;4,42 € / el kilo;05/11/2019 01:17:02
6080716;05/11/2019;1,65 €;3,67 € / el kilo;05/11/2019 01:17:02
6082678;05/11/2019;1,25 €;2,60 € / el kilo;05/11/2019 01:17:02
1900172;05/11/2019;1,60 €;2,37 € / el kilo;05/11/2019 01:17:02
1900173;05/11/2019;1,54 €;1,93 € / el kilo;05/11/2019 01:17:02
1900165;05/11/2019;2,59 €;3,81 € / el kilo;05/11/2019 01:17:02
1900171;05/11/2019;2,59 €;3,81 € / el kilo;05/11/2019 01:17:02
1900168;05/11/2019;2,19 €;4,87 € / el kilo;05/11/2019 01:17:02
6082550;05/11/2019;1,99 €;4,42 € / el kilo;05/11/2019 01:17:03
6082687;05/11/2019;2,19 €;4,87 € / el kilo;05/11/2019 01:17:03
1900167;05/11/2019;2,19 €;4,87 € / el kilo;05/11/2019 01:17:03
1900160;05/11/2019;2,19 €;4,87 € / el kilo;05/11/2019 01:17:03
1900189;05/11/2019;2,59 €;3,81 € / el kilo;05/11/2019 01:17:03
1900190;05/11/2019;2,59 €;3,81 € / el kilo;05/11/2019 01:17:03
6895080;05/11/2019;1,99 €;8,29 € / el kilo;05/11/2019 01:17:10
6095703;05/11/2019;1,99 €;8,29 € / el kilo;05/11/2019 01:17:10
6082104;05/11/2019;1,65 €;5,50 € / el kilo;05/11/2019 01:17:10
6080766;05/11/2019;1,25 €;3,79 € / el kilo;05/11/2019 01:17:10
6080762;05/11/2019;1,69 €;5,63 € / el kilo;05/11/2019 01:17:10
6082087;05/11/2019;1,99 €;6,72 € / el kilo;05/11/2019 01:17:10
6082179;05/11/2019;0,79 €;2,63 € / el kilo;05/11/2019 01:17:10
6082183;05/11/2019;0,80 €;2,42 € / el kilo;05/11/2019 01:17:10
6082171;05/11/2019;0,79 €;2,63 € / el kilo;05/11/2019 01:17:11
6082172;05/11/2019;0,75 €;3,13 € / el kilo;05/11/2019 01:17:11
6082189;05/11/2019;1,59 €;5,13 € / el kilo;05/11/2019 01:17:11
6082188;05/11/2019;1,59 €;5,13 € / el kilo;05/11/2019 01:17:11
6082169;05/11/2019;1,59 €;6,85 € / el kilo;05/11/2019 01:17:11
6082164;05/11/2019;1,00 €;8,00 € / el kilo;05/11/2019 01:17:11
6082191;05/11/2019;1,25 €;5,56 € / el kilo;05/11/2019 01:17:11
6082165;05/11/2019;1,25 €;6,25 € / el kilo;05/11/2019 01:17:11
6082170;05/11/2019;1,09 €;3,52 € / el kilo;05/11/2019 01:17:11
1900159;05/11/2019;1,49 €;8,51 € / el kilo;05/11/2019 01:17:12
6092167;05/11/2019;1,64 €;2,19 € / el kilo;05/11/2019 01:17:18
6092162;05/11/2019;1,64 €;2,19 € / el kilo;05/11/2019 01:17:18
6092168;05/11/2019;1,64 €;2,19 € / el kilo;05/11/2019 01:17:19
6080847;05/11/2019;1,89 €;7,88 € / el kilo;05/11/2019 01:17:19
6080821;05/11/2019;1,89 €;7,88 € / el kilo;05/11/2019 01:17:19
6092144;05/11/2019;1,59 €;9,52 € / el kilo;05/11/2019 01:17:19
6091638;05/11/2019;1,78 €;6,59 € / el kilo;05/11/2019 01:17:19
6091639;05/11/2019;2,89 €;4,01 € / el kilo;05/11/2019 01:17:19
6092163;05/11/2019;0,75 €;2,78 € / el kilo;05/11/2019 01:17:19
6092166;05/11/2019;0,75 €;2,78 € / el kilo;05/11/2019 01:17:19
6092164;05/11/2019;0,75 €;2,78 € / el kilo;05/11/2019 01:17:19
6092178;05/11/2019;1,00 €;3,70 € / el kilo;05/11/2019 01:17:19
6092165;05/11/2019;0,75 €;2,78 € / el kilo;05/11/2019 01:17:20
6092148;05/11/2019;1,89 €;5,83 € / el kilo;05/11/2019 01:17:20
6092150;05/11/2019;2,99 €;4,61 € / el kilo;05/11/2019 01:17:20
6092149;05/11/2019;1,89 €;5,83 € / el kilo;05/11/2019 01:17:20
6092147;05/11/2019;1,89 €;6,56 € / el kilo;05/11/2019 01:17:20
6091608;05/11/2019;1,78 €;6,59 € / el kilo;05/11/2019 01:17:20
6090629;05/11/2019;2,89 €;4,01 € / el kilo;05/11/2019 01:17:20
6090639;05/11/2019;2,89 €;4,01 € / el kilo;05/11/2019 01:17:20
6090638;05/11/2019;1,78 €;6,59 € / el kilo;05/11/2019 01:17:20
6090628;05/11/2019;1,78 €;6,59 € / el kilo;05/11/2019 01:17:20
6092143;05/11/2019;3,65 €;14,04 € / el kilo;05/11/2019 01:17:21
6092179;05/11/2019;1,00 €;3,70 € / el kilo;05/11/2019 01:17:21
6090683;05/11/2019;1,49 €;12,42 € / el kilo;05/11/2019 01:17:28
6090695;05/11/2019;0,55 €;4,58 € / el kilo;05/11/2019 01:17:28
6090611;05/11/2019;1,00 €;8,33 € / el kilo;05/11/2019 01:17:28
6080876;05/11/2019;1,59 €;15,90 € / el kilo;05/11/2019 01:17:28
6080878;05/11/2019;1,59 €;15,90 € / el kilo;05/11/2019 01:17:28
6090698;05/11/2019;1,69 €;16,90 € / el kilo;05/11/2019 01:17:28
6090684;05/11/2019;1,57 €;15,70 € / el kilo;05/11/2019 01:17:28
6090987;05/11/2019;1,75 €;11,67 € / el kilo;05/11/2019 01:17:28
6090986;05/11/2019;1,85 €;12,33 € / el kilo;05/11/2019 01:17:28
6090990;05/11/2019;0,75 €;4,69 € / el kilo;05/11/2019 01:17:28
6097122;05/11/2019;1,25 €;3,13 € / el kilo;05/11/2019 01:17:29
6090991;05/11/2019;0,75 €;4,69 € / el kilo;05/11/2019 01:17:29
6090985;05/11/2019;3,00 €;20,00 € / el kilo;05/11/2019 01:17:29
6097650;05/11/2019;1,25 €;3,13 € / el kilo;05/11/2019 01:17:29
6090992;05/11/2019;0,59 €;2,62 € / el kilo;05/11/2019 01:17:29
6091952;05/11/2019;1,25 €;5,56 € / el kilo;05/11/2019 01:17:29
6090993;05/11/2019;0,59 €;2,62 € / el kilo;05/11/2019 01:17:29
6080886;05/11/2019;0,99 €;16,50 € / el kilo;05/11/2019 01:17:39
6080574;05/11/2019;0,85 €;13,71 € / el kilo;05/11/2019 01:17:39
6080569;05/11/2019;0,85 €;13,08 € / el kilo;05/11/2019 01:17:39
6080573;05/11/2019;0,85 €;15,18 € / el kilo;05/11/2019 01:17:39
6080828;05/11/2019;1,03 €;12,88 € / el kilo;05/11/2019 01:17:40
6080827;05/11/2019;1,03 €;12,88 € / el kilo;05/11/2019 01:17:40
6080556;05/11/2019;0,54 €;2,70 € / el kilo;05/11/2019 01:17:40
6080551;05/11/2019;1,25 €;8,33 € / el kilo;05/11/2019 01:17:40
6080550;05/11/2019;1,15 €;7,67 € / el kilo;05/11/2019 01:17:40
6080555;05/11/2019;0,45 €;1,80 € / el kilo;05/11/2019 01:17:40
6080554;05/11/2019;0,45 €;1,80 € / el kilo;05/11/2019 01:17:40
6080561;05/11/2019;1,60 €;11,43 € / el kilo;05/11/2019 01:17:40
